Date,Close,Return,LogReturn,Daily_vol,Volatility,CumulativeReturn,CumulativeLogReturn,RiskFree_3M,RiskFree_10Y,Historical ER
2000-03-24,1527.4599609375,7.20105760438905e-05,7.200798340682352e-05,0.017339764264430558,0.2752602242170085,0.08398146802996176,0.08064080695799809,0.0571999979019165,0.06173999786376953,0.060926230333174326
2000-03-27,1523.8599853515625,-0.0023568379388013705,-0.002359619652895298,0.016797680769456935,0.26665491551181086,0.08142669938115121,0.07828118730510279,0.05679999828338623,0.06195000171661377,0.060926230333174326
2000-03-28,1507.72998046875,-0.01058496517912777,-0.010641384406600805,0.01715941388401265,0.27239725068435844,0.06997983542442254,0.067639802898502,0.05710000038146973,0.06170000076293945,0.060926230333174326
2000-03-29,1508.52001953125,0.0005239924076154701,0.0005238551715322017,0.01708309673615321,0.27118575352032354,0.07054049673448648,0.06816365807003419,0.0571999979019165,0.0614900016784668,0.060926230333174326
2000-03-30,1487.9200439453125,-0.013655752206946925,-0.013749849620433678,0.017508672864968818,0.27794156512495366,0.05592146098357853,0.05441380844960051,0.05710000038146973,0.06065000057220459,0.060926230333174326
2000-03-31,1498.5799560546875,0.007164304394414511,0.007138762685515928,0.017520139190526942,0.27812358740022464,0.06348640374665981,0.06155257113511644,0.0571999979019165,0.0602299976348877,0.060926230333174326
2000-04-03,1505.969970703125,0.004931344916619063,0.004919225661762653,0.01714780746896165,0.2722130045573308,0.06873082201766945,0.06647179679687909,0.05690000057220459,0.059860000610351564,0.060926230333174326
2000-04-04,1494.72998046875,-0.007463621754109195,-0.0074916139480272976,0.016939681124098667,0.2689091012586009,0.06075421940517134,0.05898018284885179,0.056700000762939455,0.05841000080108642,0.060926230333174326
2000-04-05,1487.3699951171875,-0.004923956465537893,-0.004936119081060472,0.015691596657240934,0.2490963745715517,0.05553111180818471,0.05404406376779132,0.05699999809265137,0.05881999969482422,0.060926230333174326
2000-04-06,1501.3399658203125,0.009392397822321596,0.009348563512982749,0.015708141120355755,0.2493590097814131,0.06544507992412463,0.06339262728077406,0.05710000038146973,0.05914999961853027,0.060926230333174326
2000-04-07,1516.3499755859375,0.009997742088630579,0.009948095294857916,0.015034663493543167,0.23866788389674062,0.07609712504280641,0.07334072257563198,0.05710000038146973,0.05848999977111816,0.060926230333174326
2000-04-10,1504.4599609375,-0.007841207399263528,-0.007872111321383407,0.015138379830604967,0.2403143297053011,0.0676592243035945,0.06546861125424858,0.05690000057220459,0.05791999816894531,0.060926230333174326
2000-04-11,1500.5899658203125,-0.0025723483626483024,-0.002575662535388924,0.014966402840475502,0.23758427962265324,0.06491283284609084,0.06289294871885966,0.056700000762939455,0.05876999855041504,0.060926230333174326
2000-04-12,1467.1700439453125,-0.022271188423368282,-0.022522936175410978,0.015336022276533804,0.24345180626793048,0.041195958491312634,0.04037001254344868,0.056700000762939455,0.059679999351501464,0.060926230333174326
2000-04-13,1440.510009765625,-0.018171059509909937,-0.018338180821660742,0.015310039782739954,0.24303934696581164,0.022276324768089273,0.022031831721787937,0.056399998664855955,0.05914000034332276,0.060926230333174326
2000-04-14,1356.56005859375,-0.05827793670488546,-0.060045097522022965,0.017222872896272213,0.2734046312736661,-0.0372998301816484,-0.03801326580023503,0.056399998664855955,0.05885000228881836,0.060926230333174326
2000-04-17,1401.43994140625,0.033083594440355135,0.03254811081334026,0.01888486756492585,0.2997879787151024,-0.0054502481957170446,-0.005465154986894767,0.056399998664855955,0.059920001029968264,0.060926230333174326
2000-04-18,1441.6099853515625,0.02866340737013995,0.028260296800704302,0.019987047176808027,0.317284537634098,0.02305693649012075,0.022795141813809535,0.056399998664855955,0.06046000003814697,0.060926230333174326
2000-04-19,1427.469970703125,-0.00980848828193237,-0.00985690838193474,0.019178363106258645,0.3044470759947395,0.013022294516807698,0.012938233431874795,0.056399998664855955,0.059749999046325684,0.060926230333174326
2000-04-20,1434.5400390625,0.00495286661329386,0.004940641519006726,0.019185884218356115,0.30456646994789477,0.01803965881784242,0.017878874950881522,0.05619999885559082,0.059879999160766605,0.060926230333174326
2000-04-24,1429.8599853515625,-0.0032624071712881175,-0.0032677404242178448,0.01864249559497405,0.29594044297151073,0.014718398934259413,0.014611134526663678,0.05599999904632568,0.059869999885559085,0.060926230333174326
2000-04-25,1477.43994140625,0.03327595466837896,0.0327342935409904,0.020219736082637548,0.32097835950010983,0.04848412237836586,0.04734542806765408,0.05630000114440918,0.06117000102996826,0.060926230333174326
2000-04-26,1460.989990234375,-0.011134091282396064,-0.011196539243597151,0.02032831625464135,0.3227020162947179,0.036810204451662276,0.036148888824056924,0.05590000152587891,0.06130000114440918,0.060926230333174326
2000-04-27,1464.9200439453125,0.002689993591473483,0.0026863820339736388,0.020253156388743435,0.3215088904122848,0.039599217257211494,0.03883527085803056,0.05579999923706055,0.06235000133514404,0.060926230333174326
2000-04-28,1452.4300537109375,-0.008526055934586774,-0.008562610676304283,0.020307624601800484,0.322373546488927,0.030735536181323964,0.03027266018172628,0.056500000953674315,0.062140002250671386,0.060926230333174326
2000-05-01,1468.25,0.010892053802276314,0.010833162628904172,0.020293134211492585,0.3221435186739972,0.04196236309732915,0.04110582281063045,0.056700000762939455,0.06255000114440917,0.060926230333174326
2000-05-02,1446.2900390625,-0.01495655435893073,-0.015069531532927793,0.020445930234599598,0.32456908034476223,0.026378196373703977,0.02603629127770266,0.05739999771118164,0.06311999797821045,0.060926230333174326
2000-05-03,1415.0999755859375,-0.02156556612723426,-0.02180150116391077,0.02084159918517526,0.3308501302131609,0.004243769508255335,0.004234790113791888,0.05739999771118164,0.06402999877929688,0.060926230333174326
2000-05-04,1409.5699462890625,-0.0039078718057253825,-0.0039155274882096275,0.020817348408798977,0.3304651610728096,0.00031931359531855996,0.0003192626255822603,0.0571999979019165,0.0644600009918213,0.060926230333174326
2000-05-05,1432.6300048828125,0.016359641218557153,0.016227264098328115,0.021216862761284965,0.33680725480408313,0.016684178669731375,0.016546526723910375,0.057899999618530276,0.06506999969482422,0.060926230333174326
2000-05-08,1424.1700439453125,-0.005905195974303279,-0.005922700590194449,0.02107741219229186,0.33459354564962984,0.010680459350713045,0.010623826133715927,0.05889999866485596,0.06559999942779542,0.060926230333174326
2000-05-09,1412.1400146484375,-0.0084470455954464,-0.008482924072715453,0.020915709710677167,0.33202659833322307,0.0021431954281507792,0.002140902061000474,0.059600000381469724,0.0652400016784668,0.060926230333174326
2000-05-10,1383.050048828125,-0.020599916097947757,-0.020815054047135646,0.021242518922639245,0.337214533739323,-0.01850087031579839,-0.018674151986135173,0.05929999828338623,0.06436999797821046,0.060926230333174326
2000-05-11,1407.81005859375,0.01790246837893128,0.01774410644515053,0.021767273987808516,0.34554476214927926,-0.0009296131826783682,-0.0009300455409846434,0.05909999847412109,0.06407000064849853,0.060926230333174326
2000-05-12,1420.9599609375,0.009340679350512193,0.009297324968961716,0.021448358817263865,0.3404821407657579,0.008402382949174392,0.008367279427977072,0.059600000381469724,0.06498000144958496,0.060926230333174326
2000-05-15,1452.3599853515625,0.022097754530216118,0.021857137432581965,0.021665250538439165,0.3439251900997095,0.030685811275270147,0.030224416860559038,0.05929999828338623,0.0645900011062622,0.060926230333174326
2000-05-16,1466.0400390625,0.009419189353131463,0.009375105396318107,0.016713006320747077,0.2653107503096842,0.040394036095257935,0.03959952225687714,0.06010000228881836,0.06401999950408936,0.060926230333174326
2000-05-17,1447.800048828125,-0.012441672634015521,-0.012519718264096237,0.015684807224196056,0.24898859566327247,0.0274497940877787,0.027079803992780906,0.05909999847412109,0.06462999820709228,0.060926230333174326
2000-05-18,1437.2099609375,-0.0073146066676795796,-0.007341489575181015,0.01453531657646873,0.23074099733358613,0.01993440297323823,0.019738314417599892,0.05730000019073486,0.06546000003814698,0.060926230333174326
2000-05-19,1406.949951171875,-0.021054689703017493,-0.021279500834297728,0.01511890956609482,0.24000524883817412,-0.0015399993987956773,-0.001541186416697836,0.05699999809265137,0.06511000156402588,0.060926230333174326
2000-05-22,1400.719970703125,-0.004428004324930623,-0.004437836972822325,0.015082757976002888,0.23943136013687732,-0.005961184599728053,-0.005979023389520161,0.05699999809265137,0.06420000076293945,0.060926230333174326
2000-05-23,1373.8599853515625,-0.01917584236203862,-0.019362083559102846,0.015596634247743223,0.24758889305496917,-0.02502271622559127,-0.02534110694862301,0.057800002098083496,0.0644600009918213,0.060926230333174326
2000-05-24,1399.050048828125,0.01833524794749475,0.018169184098520842,0.014244583833602349,0.22612575811993732,-0.007146265984412481,-0.0071719228501021665,0.05739999771118164,0.0645900011062622,0.060926230333174326
2000-05-25,1381.52001953125,-0.012529951527866068,-0.012609113327974117,0.014290488682934747,0.22685447501176983,-0.019586675145888632,-0.019781036178076285,0.056599998474121095,0.06372000217437744,0.060926230333174326
2000-05-26,1378.02001953125,-0.0025334413910176323,-0.002536655984128445,0.014238080826189378,0.22602252607760495,-0.022070494843379307,-0.02231769216220473,0.056500000953674315,0.06320000171661377,0.060926230333174326
2000-05-30,1422.449951171875,0.03224186224503356,0.031733002241273844,0.016039776503090346,0.25462355827340577,0.009459773547234374,0.009415310079069115,0.05599999904632568,0.06367000102996827,0.060926230333174326
2000-05-31,1420.5999755859375,-0.0013005558363676784,-0.0013014022930985239,0.015809346561328236,0.25096559635025195,0.00814691474716911,0.00811390778597059,0.05489999771118164,0.0628499984741211,0.060926230333174326
2000-06-01,1448.81005859375,0.01985786533339695,0.019663269874029277,0.016139934313893257,0.2562135142288768,0.02816656041649801,0.027777177659999867,0.05559999942779541,0.06195000171661377,0.060926230333174326
2000-06-02,1477.260009765625,0.01963677088181548,0.019446456896420408,0.015850790522876437,0.25162349884386315,0.04835643159174108,0.04722363455642027,0.05699999809265137,0.06147999763488769,0.060926230333174326
2000-06-05,1467.6300048828125,-0.0065188286551806085,-0.006540169012008556,0.01591039183561478,0.25256964035177504,0.0415223756446379,0.04068346554441171,0.05710000038146973,0.061009998321533206,0.060926230333174326
2000-06-06,1457.8399658203125,-0.006670645210256287,-0.006692993404042075,0.015664254852122174,0.24866233687111272,0.03457474939816918,0.03399047214036964,0.05820000171661377,0.06126999855041504,0.060926230333174326
2000-06-07,1471.3599853515625,0.009274008017500446,0.00923126844668116,0.01568662559446961,0.24901746139648404,0.044169403918791206,0.0432217405870508,0.0575,0.06113999843597412,0.060926230333174326
2000-06-08,1461.6700439453125,-0.006585704044367313,-0.006607485476626416,0.015631879937288228,0.2481484010309076,0.03729281325239864,0.03661425511042438,0.0575,0.061050000190734866,0.060926230333174326
2000-06-09,1456.949951171875,-0.00322924643149769,-0.003234471699907343,0.014818688603795108,0.2352393888104929,0.03394313913678504,0.03337978341051704,0.0575,0.0611299991607666,0.060926230333174326
2000-06-12,1446.0,-0.007515667345379673,-0.00754405228380546,0.014541053250045826,0.23083206420341262,0.026172366448995454,0.02583573112671158,0.056700000762939455,0.060749998092651365,0.060926230333174326
2000-06-13,1469.43994140625,0.0162101946101314,0.01608021221744243,0.01480117617846593,0.23496138767684535,0.04280682021267279,0.04191594334415401,0.0571999979019165,0.061009998321533206,0.060926230333174326
2000-06-14,1470.5400390625,0.0007486509827663301,0.0007483708834083865,0.014054445346804589,0.22310740321556327,0.04358751856346044,0.042664314227562394,0.056599998474121095,0.06040999889373779,0.060926230333174326
2000-06-15,1478.72998046875,0.00556934268275433,0.005553891236846384,0.013959465714053822,0.2215996482883146,0.04939961507378565,0.048218205464408775,0.056500000953674315,0.06037000179290772,0.060926230333174326
2000-06-16,1464.4599609375,-0.00965018611898738,-0.009697050911417971,0.013841832948491492,0.2197322860260505,0.03927271347512984,0.03852115455299081,0.056399998664855955,0.059689998626708984,0.060926230333174326
2000-06-19,1486.0,0.01470852029898495,0.014601399132715121,0.014043489488409265,0.22293348435528368,0.054558877277459894,0.053122553685705926,0.056399998664855955,0.05989999771118164,0.060926230333174326
2000-06-20,1475.949951171875,-0.00676315533521199,-0.006786129112329044,0.013193829256246832,0.20944554631606446,0.04742673178030565,0.04633642457337688,0.05619999885559082,0.06014999866485596,0.060926230333174326
2000-06-21,1479.1300048828125,0.0021545809926770687,0.002152263211684242,0.013104127257708558,0.20802157123463794,0.049683497507821306,0.04848868778506112,0.056399998664855955,0.060960001945495605,0.060926230333174326
2000-06-22,1452.1800537109375,-0.01822013689324775,-0.018388167747017906,0.013024016657522702,0.20674985488180656,0.030558120488645812,0.030100520038043217,0.056599998474121095,0.0611299991607666,0.060926230333174326
2000-06-23,1441.47998046875,-0.007368282751745725,-0.007395562633629121,0.012690428263850017,0.20145430330231393,0.022964676864777767,0.022704957404414097,0.05690000057220459,0.06177000045776367,0.060926230333174326
2000-06-26,1455.31005859375,0.009594360180085637,0.009548626596742145,0.012382848220826043,0.19657162148978602,0.03277936842612328,0.032253584001156244,0.056500000953674315,0.060949997901916506,0.060926230333174326
2000-06-27,1450.550048828125,-0.0032707873744957094,-0.0032761480918897744,0.01239886238407113,0.19682583845019377,0.029401366707235477,0.02897743590926647,0.056500000953674315,0.060780000686645505,0.060926230333174326
2000-06-28,1454.8199462890625,0.002943640217300425,0.0029393161919409896,0.010434261961247242,0.16563877358376766,0.032431553970018845,0.03191675210120746,0.056399998664855955,0.061040000915527345,0.060926230333174326
2000-06-29,1442.3900146484375,-0.008543965644911,-0.008580674562089075,0.010635993120086902,0.16884115645166334,0.02361049424217687,0.023336077539118386,0.056700000762939455,0.06031000137329102,0.060926230333174326
2000-06-30,1454.5999755859375,0.00846508975623772,0.008429461805284734,0.009892358619546165,0.15703632472311221,0.032275448951363694,0.03176553934440312,0.05699999809265137,0.0601800012588501,0.060926230333174326
2000-07-03,1469.5400390625,0.010270908653456035,0.010218521276461742,0.00917300075719809,0.14561687267851997,0.0428778557927485,0.04198406062086486,0.058699998855590824,0.059800000190734864,0.060926230333174326
2000-07-05,1446.22998046875,-0.015862145960052088,-0.01598929617329866,0.009712867094149348,0.15418698509125056,0.026335575025657754,0.025994764447566203,0.05809999942779541,0.059759998321533205,0.060926230333174326
2000-07-06,1456.6700439453125,0.00721881278742309,0.007192881877199922,0.009756999099387325,0.15488755895556028,0.03374449939884028,0.033187646324766125,0.0584000015258789,0.06031000137329102,0.060926230333174326
2000-07-07,1478.9000244140625,0.015260820774855244,0.015145545764216402,0.010116665507739889,0.1605970861842284,0.04952028893115834,0.04833319208898253,0.05849999904632568,0.059970002174377444,0.060926230333174326
2000-07-10,1475.6199951171875,-0.002217884402412218,-0.0022203475506827925,0.010012884938299988,0.1589496207182765,0.047192574252322705,0.04611284453829973,0.05880000114440918,0.06026000022888184,0.060926230333174326
2000-07-11,1480.8800048828125,0.0035646099829429456,0.0035582718183684646,0.009997536386653958,0.15870597001443396,0.050925407356566366,0.049671116356668196,0.05920000076293945,0.06047999858856201,0.060926230333174326
2000-07-12,1492.9200439453125,0.008130327253255576,0.008097454201544736,0.009929128183739361,0.15762002345914075,0.059469774837136224,0.05776857055821293,0.05989999771118164,0.060770001411437985,0.060926230333174326
2000-07-13,1495.8399658203125,0.0019558461197182186,0.001953935942965212,0.009355359594913926,0.1485117294823453,0.06154193468521019,0.05972250650117814,0.059800000190734864,0.059920001029968264,0.060926230333174326
2000-07-14,1509.97998046875,0.009452892670027913,0.009408493660190483,0.009539803597319105,0.15143968724943432,0.07157657665852324,0.06913100016136862,0.059699997901916504,0.060939998626708985,0.060926230333174326
2000-07-17,1510.489990234375,0.0003377592896738335,0.0003377022618457108,0.009490199832419315,0.15065225189333017,0.07193851160188647,0.06946870242321433,0.059600000381469724,0.06145999908447266,0.060926230333174326
2000-07-18,1493.739990234375,-0.011089116848368552,-0.011151059456171031,0.00957714263124883,0.15203242603727504,0.06005166019246677,0.0583176429670433,0.059699997901916504,0.06140999794006348,0.060926230333174326
2000-07-19,1481.9599609375,-0.007886264928226638,-0.007917525979241625,0.009225585603329851,0.1464516312320914,0.051691811962582435,0.050400116987801676,0.059800000190734864,0.06150000095367432,0.060926230333174326
2000-07-20,1495.5699462890625,0.009183773995454336,0.00914185956935876,0.009305373326330642,0.1477182220685086,0.06135031187651663,0.05954197655716044,0.06,0.06013000011444092,0.060926230333174326
2000-07-21,1480.18994140625,-0.01028370817491664,-0.010336950837709372,0.00959765455530277,0.15235804273702405,0.050435694997821745,0.04920502571945107,0.05940000057220459,0.06,0.060926230333174326
2000-07-24,1464.2900390625,-0.010741798669868241,-0.0107999082984729,0.008993200457408247,0.14276263140512727,0.03915212624651199,0.03840511742097817,0.059699997901916504,0.06025000095367432,0.060926230333174326
2000-07-25,1474.469970703125,0.006952127904347849,0.006928073285986649,0.008915599648668403,0.1415307567563486,0.04637644474025282,0.04533319070696482,0.06010000228881836,0.06020999908447266,0.060926230333174326
2000-07-26,1452.4200439453125,-0.01495447665665084,-0.015067422285769315,0.009353619180522906,0.1484841012604043,0.030728432623315483,0.030265768421195507,0.05989999771118164,0.06020999908447266,0.060926230333174326
2000-07-27,1449.6199951171875,-0.0019278505827550196,-0.0019297112785032445,0.009335317478023627,0.1481935707401112,0.02874134221382052,0.028336057142692262,0.06019999980926514,0.06,0.060926230333174326
2000-07-28,1419.8900146484375,-0.020508809597612254,-0.02072203561206855,0.010333491487219891,0.1640390919011209,0.0076430819011652495,0.007614021530623714,0.06,0.06025000095367432,0.060926230333174326
2000-07-31,1430.8299560546875,0.007704780858649007,0.007675250620293993,0.010358436003953352,0.16443507382822944,0.015406751030947463,0.015289272150917707,0.06019999980926514,0.06028999805450439,0.060926230333174326
2000-08-01,1438.0999755859375,0.0050809807975338295,0.005068116172807687,0.010240751594778729,0.1625668917490357,0.020566013234621927,0.020357388323725394,0.06059999942779541,0.059910001754760744,0.060926230333174326
2000-08-02,1438.699951171875,0.00041720019200552905,0.00041711318820325185,0.009944827514130547,0.15786924260293267,0.020991793571297768,0.020774501511928646,0.06050000190734863,0.059689998626708984,0.060926230333174326
2000-08-03,1452.56005859375,0.009633772080540837,0.009587663196748386,0.009578023005966673,0.15204640155265883,0.03082779580666628,0.03036216470867703,0.06039999961853027,0.05943999767303467,0.060926230333174326
2000-08-04,1462.9300537109375,0.007139116249160082,0.0071137533994296296,0.009575152861845786,0.15200083942723414,0.03818699527379543,0.03747591810810666,0.06039999961853027,0.05901000022888184,0.060926230333174326
2000-08-07,1479.3199462890625,0.01120346973291686,0.011141175706899775,0.009298605077759203,0.14761077945331963,0.049818291852453234,0.04861709381500644,0.06039999961853027,0.05947999954223633,0.060926230333174326
2000-08-08,1482.800048828125,0.002352501598989809,0.002349738799248673,0.009297188642835751,0.14758829424598507,0.05228799106268478,0.05096683261425511,0.06070000171661377,0.05914000034332276,0.060926230333174326
2000-08-09,1472.8699951171875,-0.006696825859147548,-0.0067193502148880846,0.009383400000717221,0.1489568571248464,0.04524100163286571,0.04424748239936702,0.06050000190734863,0.05908999919891358,0.060926230333174326
2000-08-10,1460.25,-0.008568302130551153,-0.008605221070946712,0.009347547011284416,0.14838770856206182,0.036285060931635416,0.03564226132842031,0.06059999942779541,0.0575,0.060926230333174326
2000-08-11,1471.8399658203125,0.00793697368280255,0.007905641586007473,0.009531707721916438,0.1513111692116694,0.04451002818813121,0.04354790291442778,0.060900001525878905,0.057870001792907716,0.060926230333174326
2000-08-14,1491.56005859375,0.013398258799452334,0.013309295881220085,0.009774893881224142,0.15517162981059612,0.058504643864419004,0.056857198795647865,0.060799999237060545,0.057709999084472656,0.060926230333174326
2000-08-15,1484.4300537109375,-0.004780233180509463,-0.004791695036623892,0.009814704506178759,0.155803603889604,0.053444744844094894,0.052065503759023975,0.060799999237060545,0.058000001907348636,0.060926230333174326
2000-08-16,1479.8499755859375,-0.0030854118815165643,-0.003090181578268623,0.009544731240873098,0.15151791116579494,0.05019443391183165,0.04897532218075535,0.060799999237060545,0.05816999912261963,0.060926230333174326
2000-08-17,1496.0699462890625,0.010960550711704986,0.010900919209479781,0.009690358114047655,0.15382966610956186,0.061705143261872486,0.05987624139023513,0.06070000171661377,0.05803999900817871,0.060926230333174326
2000-08-18,1491.719970703125,-0.0029076017446426627,-0.0029118370302702716,0.009505066215899792,0.15088824841483575,0.05861812753502815,0.05696440435996486,0.06070000171661377,0.057659997940063476,0.060926230333174326
2000-08-21,1499.47998046875,0.0052020552905565065,0.005188571343542924,0.009271805286247022,0.14718534595214197,0.06412511756605066,0.062152975703507786,0.060799999237060545,0.057709999084472656,0.060926230333174326
2000-08-22,1498.1300048828125,-0.000900295838238141,-0.0009007013479403823,0.008906815437184239,0.14139131172204322,0.06316709015134125,0.061252274355567404,0.060799999237060545,0.057620000839233396,0.060926230333174326
2000-08-23,1505.969970703125,0.005233167879129308,0.005219522441311926,0.008858473633205442,0.14062390937450645,0.06873082201766856,0.06647179679687933,0.060900001525878905,0.05724999904632568,0.060926230333174326
